SP,1,12:00,0,0,0,,,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Luguentz Dort,OKC,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Chet Holmgren,OKC,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Aaron Wiggins,OKC,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Cason Wallace,OKC,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Josh Giddey,OKC,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Kristaps Porziņģis,BOS,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Jaylen Brown,BOS,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Derrick White,BOS,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Jayson Tatum,BOS,BOS,OKC,7:44 PM
IN,1,12:00,0,0,0,Jrue Holiday,BOS,BOS,OKC,7:44 PM
JM,1,12:00,0,0,0,Kristaps Porziņģis,BOS,BOS,OKC,7:44 PM
3MI,1,11:39,0,0,0,Jaylen Brown,BOS,BOS,OKC,7:44 PM
OR,1,11:38,0,0,0,Kristaps Porziņģis,BOS,BOS,OKC,7:44 PM
FD,1,11:35,0,0,0,Kristaps Porziņģis,BOS,BOS,OKC,7:44 PM
FL,1,11:35,0,0,0,Luguentz Dort,OKC,BOS,OKC,7:44 PM
2MA,1,11:21,0,2,2,Kristaps Porziņģis,BOS,BOS,OKC,7:45 PM
3MI,1,11:05,0,2,2,Chet Holmgren,OKC,BOS,OKC,7:45 PM
OR,1,11:03,0,2,2,Chet Holmgren,OKC,BOS,OKC,7:45 PM
2MA,1,10:58,2,2,TIE,Chet Holmgren,OKC,BOS,OKC,7:45 PM
3MI,1,10:40,2,2,TIE,Derrick White,BOS,BOS,OKC,7:45 PM
DR,1,10:39,2,2,TIE,Chet Holmgren,OKC,BOS,OKC,7:46 PM
BL,1,10:25,2,2,TIE,Derrick White,BOS,BOS,OKC,7:46 PM
2MI,1,10:25,2,2,TIE,Chet Holmgren,OKC,BOS,OKC,7:46 PM
DR,1,10:23,2,2,TIE,Kristaps Porziņģis,BOS,BOS,OKC,7:46 PM
2MI,1,10:15,2,2,TIE,Jayson Tatum,BOS,BOS,OKC,7:46 PM
OR,1,10:14,2,2,TIE,Jayson Tatum,BOS,BOS,OKC,7:46 PM
2MA,1,10:14,2,4,2,Jayson Tatum,BOS,BOS,OKC,7:46 PM
TO,1,9:54,2,4,2,Aaron Wiggins,OKC,BOS,OKC,7:46 PM
2MI,1,9:49,2,4,2,Jayson Tatum,BOS,BOS,OKC,7:46 PM
DR,1,9:46,2,4,2,Chet Holmgren,OKC,BOS,OKC,7:47 PM
3MI,1,9:40,2,4,2,Chet Holmgren,OKC,BOS,OKC,7:47 PM
DR,1,9:37,2,4,2,Jaylen Brown,BOS,BOS,OKC,7:47 PM
AS,1,9:28,2,7,5,Jaylen Brown,BOS,BOS,OKC,7:47 PM
3MA,1,9:28,2,7,5,Kristaps Porziņģis,BOS,BOS,OKC,7:47 PM
TO,1,9:11,2,7,5,Aaron Wiggins,OKC,BOS,OKC,7:47 PM
ST,1,9:00,2,7,5,Aaron Wiggins,OKC,BOS,OKC,7:47 PM
TO,1,9:00,2,7,5,Jaylen Brown,BOS,BOS,OKC,7:47 PM
AS,1,8:57,4,7,3,Josh Giddey,OKC,BOS,OKC,7:47 PM
2MA,1,8:57,4,7,3,Cason Wallace,OKC,BOS,OKC,7:47 PM
3MI,1,8:46,4,7,3,Jayson Tatum,BOS,BOS,OKC,7:48 PM
DR,1,8:45,4,7,3,Aaron Wiggins,OKC,BOS,OKC,7:48 PM
2MA,1,8:36,6,7,1,Josh Giddey,OKC,BOS,OKC,7:48 PM
3MI,1,8:17,6,7,1,Derrick White,BOS,BOS,OKC,7:48 PM
DR,1,8:16,6,7,1,Luguentz Dort,OKC,BOS,OKC,7:48 PM
3MI,1,8:08,6,7,1,Luguentz Dort,OKC,BOS,OKC,7:48 PM
DR,1,8:06,6,7,1,Jrue Holiday,BOS,BOS,OKC,7:48 PM
AS,1,7:58,6,9,3,Jrue Holiday,BOS,BOS,OKC,7:48 PM
2MA,1,7:58,6,9,3,Jayson Tatum,BOS,BOS,OKC,7:48 PM
2MA,1,7:42,8,9,1,Aaron Wiggins,OKC,BOS,OKC,7:49 PM
AS,1,7:23,8,12,4,Jayson Tatum,BOS,BOS,OKC,7:49 PM
3MA,1,7:23,8,12,4,Kristaps Porziņģis,BOS,BOS,OKC,7:49 PM
2MA,1,7:06,10,12,2,Josh Giddey,OKC,BOS,OKC,7:49 PM
AS,1,6:52,10,14,4,Derrick White,BOS,BOS,OKC,7:50 PM
2MA,1,6:52,10,14,4,Jaylen Brown,BOS,BOS,OKC,7:50 PM
AS,1,6:33,12,14,2,Cason Wallace,OKC,BOS,OKC,7:50 PM
2MA,1,6:33,12,14,2,Aaron Wiggins,OKC,BOS,OKC,7:50 PM
OT,1,6:24,12,14,2,Luguentz Dort,OKC,BOS,OKC,7:50 PM
OT,1,6:24,12,14,2,Chet Holmgren,OKC,BOS,OKC,7:50 PM
OT,1,6:24,12,14,2,Aaron Wiggins,OKC,BOS,OKC,7:50 PM
IN,1,6:24,12,14,2,Jaylin Williams,OKC,BOS,OKC,7:50 PM
IN,1,6:24,12,14,2,Isaiah Joe,OKC,BOS,OKC,7:50 PM
IN,1,6:24,12,14,2,Kenrich Williams,OKC,BOS,OKC,7:50 PM
OT,1,6:24,12,14,2,Jayson Tatum,BOS,BOS,OKC,7:50 PM
OT,1,6:24,12,14,2,Jrue Holiday,BOS,BOS,OKC,7:50 PM
IN,1,6:24,12,14,2,Sam Hauser,BOS,BOS,OKC,7:50 PM
IN,1,6:24,12,14,2,Al Horford,BOS,BOS,OKC,7:50 PM
TM,1,6:24,12,14,2,,,BOS,OKC,7:50 PM
2MI,1,6:14,12,14,2,Kristaps Porziņģis,BOS,BOS,OKC,7:54 PM
DR,1,6:13,12,14,2,Jaylin Williams,OKC,BOS,OKC,7:54 PM
2MI,1,6:05,12,14,2,Josh Giddey,OKC,BOS,OKC,7:54 PM
DR,1,6:03,12,14,2,Derrick White,BOS,BOS,OKC,7:54 PM
3MI,1,5:56,12,14,2,Jaylen Brown,BOS,BOS,OKC,7:54 PM
DR,1,5:54,12,14,2,Isaiah Joe,OKC,BOS,OKC,7:54 PM
AS,1,5:45,14,14,TIE,Jaylin Williams,OKC,BOS,OKC,7:54 PM
2MA,1,5:45,14,14,TIE,Josh Giddey,OKC,BOS,OKC,7:54 PM
AS,1,5:29,14,17,3,Derrick White,BOS,BOS,OKC,7:55 PM
3MA,1,5:29,14,17,3,Sam Hauser,BOS,BOS,OKC,7:55 PM
OT,1,5:09,14,17,3,Kristaps Porziņģis,BOS,BOS,OKC,7:55 PM
IN,1,5:09,14,17,3,Payton Pritchard,BOS,BOS,OKC,7:55 PM
FD,1,5:09,14,17,3,Jaylin Williams,OKC,BOS,OKC,7:55 PM
FL,1,5:09,14,17,3,Kristaps Porziņģis,BOS,BOS,OKC,7:55 PM
1MA,1,5:09,15,17,2,Jaylin Williams,OKC,BOS,OKC,7:55 PM
1MA,1,5:09,16,17,1,Jaylin Williams,OKC,BOS,OKC,7:56 PM
ST,1,5:07,16,17,1,Cason Wallace,OKC,BOS,OKC,7:56 PM
TO,1,5:07,16,17,1,Jaylen Brown,BOS,BOS,OKC,7:56 PM
3MI,1,5:03,16,17,1,Kenrich Williams,OKC,BOS,OKC,7:56 PM
DR,1,5:01,16,17,1,Jaylen Brown,BOS,BOS,OKC,7:56 PM
ST,1,4:53,16,17,1,Isaiah Joe,OKC,BOS,OKC,7:56 PM
TO,1,4:53,16,17,1,Jaylen Brown,BOS,BOS,OKC,7:56 PM
3MI,1,4:48,16,17,1,Cason Wallace,OKC,BOS,OKC,7:56 PM
OR,1,4:46,16,17,1,Jaylin Williams,OKC,BOS,OKC,7:56 PM
AS,1,4:44,19,17,-2,Jaylin Williams,OKC,BOS,OKC,7:56 PM
3MA,1,4:44,19,17,-2,Josh Giddey,OKC,BOS,OKC,7:56 PM
2MI,1,4:15,19,17,-2,Jaylen Brown,BOS,BOS,OKC,7:57 PM
TR,1,4:13,19,17,-2,,,BOS,OKC,7:57 PM
VI,1,4:13,19,17,-2,Jaylin Williams,OKC,BOS,OKC,7:57 PM
AS,1,4:02,19,19,TIE,Payton Pritchard,BOS,BOS,OKC,7:58 PM
2MA,1,4:02,19,19,TIE,Al Horford,BOS,BOS,OKC,7:58 PM
3MI,1,3:50,19,19,TIE,Jaylin Williams,OKC,BOS,OKC,7:58 PM
TR,1,3:47,19,19,TIE,,,BOS,OKC,7:58 PM
2MI,1,3:37,19,19,TIE,Kenrich Williams,OKC,BOS,OKC,7:58 PM
DR,1,3:35,19,19,TIE,Al Horford,BOS,BOS,OKC,7:58 PM
2MI,1,3:31,19,19,TIE,Jaylen Brown,BOS,BOS,OKC,7:58 PM
DR,1,3:30,19,19,TIE,Josh Giddey,OKC,BOS,OKC,7:58 PM
BL,1,3:19,19,19,TIE,Jaylen Brown,BOS,BOS,OKC,7:59 PM
2MI,1,3:19,19,19,TIE,Kenrich Williams,OKC,BOS,OKC,7:59 PM
OR,1,3:18,19,19,TIE,Josh Giddey,OKC,BOS,OKC,7:59 PM
IN,1,3:12,19,19,TIE,Luguentz Dort,OKC,BOS,OKC,7:59 PM
OT,1,3:12,19,19,TIE,Josh Giddey,OKC,BOS,OKC,7:59 PM
OT,1,3:12,19,19,TIE,Jaylen Brown,BOS,BOS,OKC,7:59 PM
IN,1,3:12,19,19,TIE,Jayson Tatum,BOS,BOS,OKC,7:59 PM
FD,1,3:12,19,19,TIE,Cason Wallace,OKC,BOS,OKC,7:59 PM
FL,1,3:12,19,19,TIE,Sam Hauser,BOS,BOS,OKC,7:59 PM
1MA,1,3:12,20,19,-1,Cason Wallace,OKC,BOS,OKC,7:59 PM
1MA,1,3:12,21,19,-2,Cason Wallace,OKC,BOS,OKC,7:59 PM
OT,1,2:53,21,19,-2,Cason Wallace,OKC,BOS,OKC,7:59 PM
IN,1,2:53,21,19,-2,Gordon Hayward,OKC,BOS,OKC,7:59 PM
OT,1,2:53,21,19,-2,Derrick White,BOS,BOS,OKC,7:59 PM
IN,1,2:53,21,19,-2,Jrue Holiday,BOS,BOS,OKC,7:59 PM
FD,1,2:53,21,19,-2,Payton Pritchard,BOS,BOS,OKC,8:00 PM
FL,1,2:53,21,19,-2,Kenrich Williams,OKC,BOS,OKC,8:00 PM
TM,1,2:53,21,19,-2,,,BOS,OKC,8:00 PM
1MA,1,2:53,21,20,-1,Payton Pritchard,BOS,BOS,OKC,8:03 PM
1MA,1,2:53,21,21,TIE,Payton Pritchard,BOS,BOS,OKC,8:04 PM
TO,1,2:29,21,21,TIE,,,BOS,OKC,8:04 PM
3MI,1,2:14,21,21,TIE,Jayson Tatum,BOS,BOS,OKC,8:05 PM
OR,1,2:13,21,21,TIE,Al Horford,BOS,BOS,OKC,8:05 PM
AS,1,2:08,21,24,3,Al Horford,BOS,BOS,OKC,8:05 PM
3MA,1,2:08,21,24,3,Jayson Tatum,BOS,BOS,OKC,8:05 PM
3MI,1,1:50,21,24,3,Luguentz Dort,OKC,BOS,OKC,8:05 PM
DR,1,1:48,21,24,3,Jayson Tatum,BOS,BOS,OKC,8:05 PM
TO,1,1:41,21,24,3,Al Horford,BOS,BOS,OKC,8:05 PM
3MI,1,1:28,21,24,3,Luguentz Dort,OKC,BOS,OKC,8:05 PM
DR,1,1:26,21,24,3,Jayson Tatum,BOS,BOS,OKC,8:05 PM
AS,1,1:16,21,26,5,Payton Pritchard,BOS,BOS,OKC,8:06 PM
2MA,1,1:16,21,26,5,Al Horford,BOS,BOS,OKC,8:06 PM
2MI,1,1:02,21,26,5,Kenrich Williams,OKC,BOS,OKC,8:06 PM
DR,1,0:59,21,26,5,Jayson Tatum,BOS,BOS,OKC,8:06 PM
3MI,1,0:52,21,26,5,Jrue Holiday,BOS,BOS,OKC,8:06 PM
OR,1,0:51,21,26,5,Payton Pritchard,BOS,BOS,OKC,8:06 PM
BL,1,0:46,21,26,5,Luguentz Dort,OKC,BOS,OKC,8:06 PM
2MI,1,0:46,21,26,5,Payton Pritchard,BOS,BOS,OKC,8:06 PM
OR,1,0:45,21,26,5,Al Horford,BOS,BOS,OKC,8:06 PM
2MA,1,0:44,21,28,7,Al Horford,BOS,BOS,OKC,8:06 PM
3MI,1,0:33,21,28,7,Isaiah Joe,OKC,BOS,OKC,8:06 PM
DR,1,0:31,21,28,7,Jayson Tatum,BOS,BOS,OKC,8:06 PM
AS,1,0:27,21,30,9,Payton Pritchard,BOS,BOS,OKC,8:07 PM
2MA,1,0:27,21,30,9,Jrue Holiday,BOS,BOS,OKC,8:07 PM
IN,1,0:17,21,30,9,Aaron Wiggins,OKC,BOS,OKC,8:07 PM
OT,1,0:17,21,30,9,Isaiah Joe,OKC,BOS,OKC,8:07 PM
FD,1,0:17,21,30,9,Luguentz Dort,OKC,BOS,OKC,8:07 PM
FL,1,0:17,21,30,9,Jrue Holiday,BOS,BOS,OKC,8:07 PM
1MA,1,0:17,22,30,8,Luguentz Dort,OKC,BOS,OKC,8:07 PM
1MA,1,0:17,23,30,7,Luguentz Dort,OKC,BOS,OKC,8:08 PM
3MI,1,0:01,23,30,7,Sam Hauser,BOS,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Luguentz Dort,OKC,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Aaron Wiggins,OKC,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Jaylin Williams,OKC,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Kenrich Williams,OKC,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Gordon Hayward,OKC,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Jayson Tatum,BOS,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Jrue Holiday,BOS,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Sam Hauser,BOS,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Al Horford,BOS,BOS,OKC,8:08 PM
OT,1,0:00,23,30,7,Payton Pritchard,BOS,BOS,OKC,8:08 PM
TR,1,0:00,23,30,7,,,BOS,OKC,8:08 PM
EP,1,0:00,23,30,7,,,BOS,OKC,8:08 PM
SP,2,12:00,23,30,7,,,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Luguentz Dort,OKC,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Chet Holmgren,OKC,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Aaron Wiggins,OKC,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Gordon Hayward,OKC,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Lindy Waters III,OKC,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Kristaps Porziņģis,BOS,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Jayson Tatum,BOS,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Jrue Holiday,BOS,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Al Horford,BOS,BOS,OKC,8:12 PM
IN,2,12:00,23,30,7,Payton Pritchard,BOS,BOS,OKC,8:12 PM
2MI,2,11:51,23,30,7,Gordon Hayward,OKC,BOS,OKC,8:12 PM
DR,2,11:48,23,30,7,Kristaps Porziņģis,BOS,BOS,OKC,8:12 PM
FD,2,11:32,23,30,7,Jayson Tatum,BOS,BOS,OKC,8:12 PM
FL,2,11:32,23,30,7,Aaron Wiggins,OKC,BOS,OKC,8:12 PM
1MA,2,11:32,23,31,8,Jayson Tatum,BOS,BOS,OKC,8:12 PM
1MA,2,11:32,23,32,9,Jayson Tatum,BOS,BOS,OKC,8:13 PM
ST,2,11:24,23,32,9,Kristaps Porziņģis,BOS,BOS,OKC,8:13 PM
TO,2,11:24,23,32,9,Aaron Wiggins,OKC,BOS,OKC,8:13 PM
BL,2,11:14,23,32,9,Aaron Wiggins,OKC,BOS,OKC,8:13 PM
2MI,2,11:14,23,32,9,Al Horford,BOS,BOS,OKC,8:13 PM
DR,2,11:12,23,32,9,Luguentz Dort,OKC,BOS,OKC,8:13 PM
ST,2,11:01,23,32,9,Jayson Tatum,BOS,BOS,OKC,8:13 PM
TO,2,11:01,23,32,9,Luguentz Dort,OKC,BOS,OKC,8:13 PM
ST,2,10:55,23,32,9,Gordon Hayward,OKC,BOS,OKC,8:13 PM
TO,2,10:55,23,32,9,Jrue Holiday,BOS,BOS,OKC,8:13 PM
AS,2,10:50,25,32,7,Gordon Hayward,OKC,BOS,OKC,8:13 PM
2MA,2,10:50,25,32,7,Chet Holmgren,OKC,BOS,OKC,8:13 PM
3MI,2,10:32,25,32,7,Payton Pritchard,BOS,BOS,OKC,8:14 PM
DR,2,10:31,25,32,7,Gordon Hayward,OKC,BOS,OKC,8:14 PM
3MI,2,10:19,25,32,7,Luguentz Dort,OKC,BOS,OKC,8:14 PM
DR,2,10:18,25,32,7,Jrue Holiday,BOS,BOS,OKC,8:14 PM
2MA,2,10:12,25,34,9,Jrue Holiday,BOS,BOS,OKC,8:14 PM
BL,2,9:52,25,34,9,Kristaps Porziņģis,BOS,BOS,OKC,8:14 PM
2MI,2,9:52,25,34,9,Aaron Wiggins,OKC,BOS,OKC,8:14 PM
TR,2,9:51,25,34,9,,,BOS,OKC,8:14 PM
TM,2,9:51,25,34,9,,,BOS,OKC,8:14 PM
BL,2,9:47,25,34,9,Kristaps Porziņģis,BOS,BOS,OKC,8:18 PM
2MI,2,9:47,25,34,9,Aaron Wiggins,OKC,BOS,OKC,8:18 PM
DR,2,9:44,25,34,9,Kristaps Porziņģis,BOS,BOS,OKC,8:18 PM
2MI,2,9:36,25,34,9,Jayson Tatum,BOS,BOS,OKC,8:18 PM
DR,2,9:35,25,34,9,Luguentz Dort,OKC,BOS,OKC,8:18 PM
2MI,2,9:25,25,34,9,Luguentz Dort,OKC,BOS,OKC,8:18 PM
DR,2,9:24,25,34,9,Jrue Holiday,BOS,BOS,OKC,8:18 PM
3MI,2,9:18,25,34,9,Al Horford,BOS,BOS,OKC,8:18 PM
OR,2,9:17,25,34,9,Kristaps Porziņģis,BOS,BOS,OKC,8:18 PM
2MA,2,9:17,25,36,11,Kristaps Porziņģis,BOS,BOS,OKC,8:19 PM
2MI,2,8:57,25,36,11,Chet Holmgren,OKC,BOS,OKC,8:19 PM
DR,2,8:56,25,36,11,Jrue Holiday,BOS,BOS,OKC,8:19 PM
2MI,2,8:51,25,36,11,Payton Pritchard,BOS,BOS,OKC,8:19 PM
DR,2,8:50,25,36,11,Gordon Hayward,OKC,BOS,OKC,8:19 PM
2MI,2,8:40,25,36,11,Chet Holmgren,OKC,BOS,OKC,8:19 PM
DR,2,8:39,25,36,11,Kristaps Porziņģis,BOS,BOS,OKC,8:19 PM
AS,2,8:23,25,38,13,Jrue Holiday,BOS,BOS,OKC,8:19 PM
2MA,2,8:23,25,38,13,Kristaps Porziņģis,BOS,BOS,OKC,8:19 PM
2MI,2,8:12,25,38,13,Aaron Wiggins,OKC,BOS,OKC,8:20 PM
OR,2,8:10,25,38,13,Luguentz Dort,OKC,BOS,OKC,8:20 PM
2MA,2,8:08,27,38,11,Luguentz Dort,OKC,BOS,OKC,8:20 PM
2MI,2,7:56,27,38,11,Kristaps Porziņģis,BOS,BOS,OKC,8:20 PM
OR,2,7:55,27,38,11,Kristaps Porziņģis,BOS,BOS,OKC,8:20 PM
AS,2,7:54,27,41,14,Kristaps Porziņģis,BOS,BOS,OKC,8:20 PM
3MA,2,7:54,27,41,14,Payton Pritchard,BOS,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Luguentz Dort,OKC,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Aaron Wiggins,OKC,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Cason Wallace,OKC,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Josh Giddey,OKC,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Isaiah Joe,OKC,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Kenrich Williams,OKC,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Gordon Hayward,OKC,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Lindy Waters III,OKC,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Jaylen Brown,BOS,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Derrick White,BOS,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Jayson Tatum,BOS,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Jrue Holiday,BOS,BOS,OKC,8:20 PM
IN,2,7:53,27,41,14,Sam Hauser,BOS,BOS,OKC,8:20 PM
OT,2,7:53,27,41,14,Al Horford,BOS,BOS,OKC,8:20 PM
TM,2,7:53,27,41,14,,,BOS,OKC,8:20 PM
AS,2,7:40,29,41,12,Chet Holmgren,OKC,BOS,OKC,8:23 PM
2MA,2,7:40,29,41,12,Cason Wallace,OKC,BOS,OKC,8:23 PM
AS,2,7:10,29,43,14,Kristaps Porziņģis,BOS,BOS,OKC,8:24 PM
2MA,2,7:10,29,43,14,Jaylen Brown,BOS,BOS,OKC,8:24 PM
3MI,2,7:01,29,43,14,Chet Holmgren,OKC,BOS,OKC,8:24 PM
DR,2,6:59,29,43,14,Payton Pritchard,BOS,BOS,OKC,8:24 PM
2MI,2,6:48,29,43,14,Kristaps Porziņģis,BOS,BOS,OKC,8:24 PM
DR,2,6:45,29,43,14,Josh Giddey,OKC,BOS,OKC,8:25 PM
3MI,2,6:34,29,43,14,Cason Wallace,OKC,BOS,OKC,8:25 PM
DR,2,6:32,29,43,14,Kristaps Porziņģis,BOS,BOS,OKC,8:25 PM
AS,2,6:16,29,45,16,Payton Pritchard,BOS,BOS,OKC,8:25 PM
2MA,2,6:16,29,45,16,Kristaps Porziņģis,BOS,BOS,OKC,8:25 PM
3MA,2,5:53,32,45,13,Isaiah Joe,OKC,BOS,OKC,8:25 PM
3MI,2,5:34,32,45,13,Sam Hauser,BOS,BOS,OKC,8:26 PM
DR,2,5:31,32,45,13,Kenrich Williams,OKC,BOS,OKC,8:26 PM
AS,2,5:20,34,45,11,Cason Wallace,OKC,BOS,OKC,8:26 PM
2MA,2,5:20,34,45,11,Josh Giddey,OKC,BOS,OKC,8:26 PM
AS,2,5:02,34,47,13,Kristaps Porziņģis,BOS,BOS,OKC,8:26 PM
2MA,2,5:02,34,47,13,Payton Pritchard,BOS,BOS,OKC,8:26 PM
BL,2,4:46,34,47,13,Kristaps Porziņģis,BOS,BOS,OKC,8:27 PM
2MI,2,4:46,34,47,13,Chet Holmgren,OKC,BOS,OKC,8:27 PM
DR,2,4:43,34,47,13,Sam Hauser,BOS,BOS,OKC,8:27 PM
AS,2,4:33,34,50,16,Jaylen Brown,BOS,BOS,OKC,8:27 PM
3MA,2,4:33,34,50,16,Kristaps Porziņģis,BOS,BOS,OKC,8:27 PM
2MA,2,4:12,36,50,14,Josh Giddey,OKC,BOS,OKC,8:27 PM
IN,2,3:59,36,50,14,Luguentz Dort,OKC,BOS,OKC,8:27 PM
OT,2,3:59,36,50,14,Chet Holmgren,OKC,BOS,OKC,8:27 PM
OT,2,3:59,36,50,14,Cason Wallace,OKC,BOS,OKC,8:27 PM
IN,2,3:59,36,50,14,Jaylin Williams,OKC,BOS,OKC,8:27 PM
OT,2,3:59,36,50,14,Kristaps Porziņģis,BOS,BOS,OKC,8:27 PM
IN,2,3:59,36,50,14,Jayson Tatum,BOS,BOS,OKC,8:27 PM
IN,2,3:59,36,50,14,Al Horford,BOS,BOS,OKC,8:27 PM
OT,2,3:59,36,50,14,Payton Pritchard,BOS,BOS,OKC,8:27 PM
AS,2,3:56,36,52,16,Jayson Tatum,BOS,BOS,OKC,8:28 PM
2MA,2,3:56,36,52,16,Jaylen Brown,BOS,BOS,OKC,8:28 PM
AS,2,3:41,38,52,14,Josh Giddey,OKC,BOS,OKC,8:28 PM
2MA,2,3:41,38,52,14,Jaylin Williams,OKC,BOS,OKC,8:28 PM
BL,2,3:17,38,52,14,Isaiah Joe,OKC,BOS,OKC,8:29 PM
2MI,2,3:17,38,52,14,Jaylen Brown,BOS,BOS,OKC,8:29 PM
OR,2,3:16,38,52,14,Jaylen Brown,BOS,BOS,OKC,8:29 PM
2MA,2,3:15,38,54,16,Jaylen Brown,BOS,BOS,OKC,8:29 PM
AS,2,2:59,40,54,14,Jaylin Williams,OKC,BOS,OKC,8:29 PM
2MA,2,2:59,40,54,14,Isaiah Joe,OKC,BOS,OKC,8:29 PM
3MI,2,2:45,40,54,14,Jaylen Brown,BOS,BOS,OKC,8:29 PM
DR,2,2:43,40,54,14,Isaiah Joe,OKC,BOS,OKC,8:29 PM
2MA,2,2:37,42,54,12,Isaiah Joe,OKC,BOS,OKC,8:29 PM
IN,2,2:35,42,54,12,Jrue Holiday,BOS,BOS,OKC,8:29 PM
OT,2,2:35,42,54,12,Sam Hauser,BOS,BOS,OKC,8:29 PM
TM,2,2:35,42,54,12,,,BOS,OKC,8:29 PM
AS,2,2:27,42,56,14,Derrick White,BOS,BOS,OKC,8:31 PM
2MA,2,2:27,42,56,14,Al Horford,BOS,BOS,OKC,8:31 PM
3MI,2,2:10,42,56,14,Jaylin Williams,OKC,BOS,OKC,8:31 PM
OR,2,2:09,42,56,14,Josh Giddey,OKC,BOS,OKC,8:31 PM
2MI,2,2:08,42,56,14,Josh Giddey,OKC,BOS,OKC,8:31 PM
TR,2,2:07,42,56,14,,,BOS,OKC,8:31 PM
BL,2,2:06,42,56,14,Al Horford,BOS,BOS,OKC,8:32 PM
2MI,2,2:06,42,56,14,Luguentz Dort,OKC,BOS,OKC,8:32 PM
TR,2,2:05,42,56,14,,,BOS,OKC,8:32 PM
TM,2,2:05,42,56,14,,,BOS,OKC,8:32 PM
RP,2,2:05,42,56,14,,,BOS,OKC,8:32 PM
2MA,2,1:44,42,58,16,Jayson Tatum,BOS,BOS,OKC,8:34 PM
IN,2,1:20,42,58,16,Cason Wallace,OKC,BOS,OKC,8:34 PM
OT,2,1:20,42,58,16,Kenrich Williams,OKC,BOS,OKC,8:34 PM
FD,2,1:20,42,58,16,Jaylin Williams,OKC,BOS,OKC,8:34 PM
FL,2,1:20,42,58,16,Jaylen Brown,BOS,BOS,OKC,8:34 PM
1MA,2,1:20,43,58,15,Jaylin Williams,OKC,BOS,OKC,8:34 PM
1MA,2,1:20,44,58,14,Jaylin Williams,OKC,BOS,OKC,8:35 PM
3MI,2,1:02,44,58,14,Jrue Holiday,BOS,BOS,OKC,8:35 PM
DR,2,1:01,44,58,14,Josh Giddey,OKC,BOS,OKC,8:35 PM
FD,2,0:55,44,58,14,Luguentz Dort,OKC,BOS,OKC,8:35 PM
FL,2,0:55,44,58,14,Derrick White,BOS,BOS,OKC,8:35 PM
1MA,2,0:55,45,58,13,Luguentz Dort,OKC,BOS,OKC,8:36 PM
1MA,2,0:55,46,58,12,Luguentz Dort,OKC,BOS,OKC,8:36 PM
AS,2,0:40,46,61,15,Derrick White,BOS,BOS,OKC,8:36 PM
3MA,2,0:40,46,61,15,Jrue Holiday,BOS,BOS,OKC,8:36 PM
IN,2,0:30,46,61,15,Chet Holmgren,OKC,BOS,OKC,8:36 PM
OT,2,0:30,46,61,15,Isaiah Joe,OKC,BOS,OKC,8:36 PM
IN,2,0:30,46,61,15,Kristaps Porziņģis,BOS,BOS,OKC,8:36 PM
OT,2,0:30,46,61,15,Al Horford,BOS,BOS,OKC,8:36 PM
FD,2,0:30,46,61,15,Jaylin Williams,OKC,BOS,OKC,8:37 PM
FL,2,0:30,46,61,15,Derrick White,BOS,BOS,OKC,8:37 PM
